listing_id,city,neighbourhood,room_type,price,latitude,longitude
31457987,Paris,Popincourt,Entire place,58,48.85838,2.38275
32886067,Paris,Luxembourg,Entire place,170,48.85441,2.34
35185641,Paris,Buttes-Montmartre,Entire place,70,48.88503,2.33703
35352384,Paris,Buttes-Montmartre,Entire place,80,48.8844,2.3407
38594180,Paris,Popincourt,Entire place,79,48.8674,2.38103
39264962,Paris,Popincourt,Entire place,45,48.85703,2.38318
39666,Paris,Hotel-de-Ville,Entire place,659,48.85172,2.35504
558368,Paris,Palais-Bourbon,Entire place,50,48.85752,2.30237
656405,Paris,Temple,Entire place,85,48.8636,2.36583
1965230,Paris,Vaugirard,Entire place,115,48.84488,2.29665
4626092,Paris,Gobelins,Entire place,45,48.84114,2.3631
7357074,Paris,Batignolles-Monceau,Entire place,61,48.8853,2.30281
11493300,Paris,Popincourt,Entire place,52,48.86023,2.38401
13260714,Paris,Hotel-de-Ville,Entire place,99,48.85944,2.34901
13489496,Paris,Hotel-de-Ville,Entire place,90,48.85921,2.35133
13546268,Paris,Buttes-Chaumont,Entire place,20,48.87761,2.37839
16045434,Paris,Observatoire,Entire place,70,48.83403,2.32309
16064560,Paris,Elysee,Entire place,30,48.87556,2.31645
18325860,Paris,Popincourt,Entire place,70,48.85613,2.3754
19748304,Paris,Batignolles-Monceau,Entire place,50,48.89462,2.31963
19775340,Paris,Reuilly,Entire place,40,48.84398,2.40723
22527885,Paris,Enclos-St-Laurent,Entire place,65,48.88288,2.35046
23509992,Paris,Opera,Entire place,60,48.88317,2.34918
23984764,Paris,Buttes-Chaumont,Entire place,35,48.8847,2.36573
24054345,Paris,Luxembourg,Entire place,80,48.84321,2.3293
25221135,Paris,Vaugirard,Entire place,150,48.84723,2.29871
25777958,Paris,Buttes-Montmartre,Entire place,100,48.89121,2.33772
27194800,Paris,Popincourt,Entire place,61,48.85948,2.37571
27247225,Paris,Observatoire,Entire place,60,48.83169,2.31842
27429311,Paris,Buttes-Chaumont,Entire place,59,48.90117,2.38523
27873470,Paris,Temple,Entire place,79,48.86349,2.36429
33088746,Paris,Popincourt,Entire place,38,48.86118,2.37028
33739583,Paris,Bourse,Entire place,57,48.86997,2.35086
35993695,Paris,Passy,Entire place,95,48.86828,2.29638
38251094,Paris,Louvre,Entire place,95,48.85966,2.34752
38561563,Paris,Buttes-Chaumont,Entire place,60,48.87731,2.38515
12603704,Paris,Temple,Entire place,160,48.86377,2.35242
13323675,Paris,Hotel-de-Ville,Entire place,40,48.85736,2.35704
13402866,Paris,Gobelins,Entire place,48,48.84002,2.36279
13538733,Paris,Buttes-Montmartre,Entire place,71,48.89056,2.34683
28929666,Paris,Temple,Entire place,140,48.86368,2.36144
29002769,Paris,Observatoire,Entire place,90,48.8283,2.32119
31999676,Paris,Popincourt,Entire place,60,48.85354,2.3894
33461651,Paris,Buttes-Montmartre,Entire place,65,48.89375,2.35829
8046421,Paris,Palais-Bourbon,Entire place,88,48.85593,2.32412
10285413,Paris,Elysee,Entire place,40,48.87895,2.3025
17940767,Paris,Observatoire,Entire place,50,48.83407,2.31804
19604686,Paris,Menilmontant,Entire place,50,48.86468,2.39748
22542904,Paris,Buttes-Chaumont,Entire place,50,48.87708,2.38396
23606358,Paris,Gobelins,Entire place,41,48.83282,2.34527
26951423,Paris,Buttes-Chaumont,Entire place,54,48.88456,2.36685
24260,Paris,Elysee,Entire place,76,48.87952,2.30543
486138,Paris,Louvre,Entire place,95,48.86078,2.34652
1155193,Paris,Buttes-Chaumont,Entire place,49,48.87418,2.3816
3009102,Paris,Buttes-Montmartre,Entire place,45,48.89119,2.3299
6084900,Paris,Batignolles-Monceau,Entire place,75,48.88858,2.31132
7656373,Paris,Buttes-Chaumont,Entire place,50,48.87623,2.38333
8396468,Paris,Elysee,Entire place,217,48.86747,2.30686
10896865,Paris,Observatoire,Entire place,59,48.83476,2.31794
12180636,Paris,Opera,Entire place,65,48.87695,2.33254
15078056,Paris,Vaugirard,Entire place,120,48.84753,2.30194
18262383,Paris,Gobelins,Entire place,49,48.83517,2.36411
18781965,Paris,Observatoire,Entire place,85,48.83436,2.3217
22564126,Paris,Opera,Entire place,65,48.88083,2.34471
22765355,Paris,Palais-Bourbon,Entire place,80,48.8549,2.3127
24592121,Paris,Enclos-St-Laurent,Entire place,82,48.87454,2.36116
32075529,Paris,Batignolles-Monceau,Entire place,135,48.8855,2.30802
14823105,Paris,Gobelins,Entire place,45,48.8345,2.35713
26687285,Paris,Buttes-Montmartre,Entire place,63,48.8877,2.35484
27043424,Paris,Batignolles-Monceau,Entire place,55,48.88497,2.32028
29196324,Paris,Buttes-Montmartre,Entire place,50,48.88635,2.3481
35062819,Paris,Buttes-Montmartre,Entire place,75,48.89319,2.36197
37930092,Paris,Buttes-Montmartre,Entire place,95,48.88732,2.35133
72895,Paris,Enclos-St-Laurent,Entire place,80,48.87153,2.37342
1022898,Paris,Popincourt,Entire place,50,48.86229,2.38252
5289935,Paris,Gobelins,Entire place,55,48.82413,2.34336
5343794,Paris,Menilmontant,Entire place,45,48.87538,2.40835
6696743,Paris,Menilmontant,Entire place,45,48.86764,2.39789
10874403,Paris,Buttes-Montmartre,Entire place,69,48.88964,2.32779
13189488,Paris,Menilmontant,Entire place,48,48.87585,2.40187
13724949,Paris,Observatoire,Entire place,45,48.83421,2.31851
14823801,Paris,Batignolles-Monceau,Entire place,60,48.89187,2.32675
16079843,Paris,Menilmontant,Entire place,75,48.87335,2.38948
16609778,Paris,Popincourt,Entire place,75,48.85197,2.39103
16690158,Paris,Batignolles-Monceau,Entire place,50,48.89153,2.32191
18419369,Paris,Gobelins,Entire place,51,48.82971,2.37111
19119930,Paris,Menilmontant,Entire place,80,48.86892,2.38542
19194243,Paris,Buttes-Montmartre,Entire place,80,48.89256,2.32729
19632005,Paris,Luxembourg,Entire place,55,48.84559,2.32963
19874553,Paris,Buttes-Montmartre,Entire place,33,48.88745,2.34703
20444169,Paris,Buttes-Montmartre,Entire place,51,48.88623,2.36535
20908773,Paris,Enclos-St-Laurent,Entire place,70,48.88299,2.36773
20988325,Paris,Enclos-St-Laurent,Entire place,60,48.88218,2.35363
22275530,Paris,Buttes-Chaumont,Entire place,50,48.89029,2.37166
22853418,Paris,Buttes-Chaumont,Entire place,89,48.88435,2.37302
24052551,Paris,Buttes-Chaumont,Entire place,42,48.90073,2.38961
24259432,Paris,Buttes-Montmartre,Entire place,50,48.8963,2.34236
24990624,Paris,Observatoire,Entire place,80,48.82357,2.33506
33678217,Paris,Popincourt,Entire place,79,48.86263,2.37401
36518113,Paris,Buttes-Montmartre,Entire place,80,48.89663,2.34464
50677,Paris,Hotel-de-Ville,Entire place,100,48.85715,2.3573
154292,Paris,Buttes-Chaumont,Entire place,65,48.87562,2.38597
517121,Paris,Enclos-St-Laurent,Entire place,35,48.87223,2.36919
709417,Paris,Pantheon,Entire place,135,48.8453,2.35166
715824,Paris,Bourse,Entire place,58,48.86515,2.35138
802073,Paris,Batignolles-Monceau,Entire place,89,48.87913,2.29609
1347902,Paris,Hotel-de-Ville,Entire place,130,48.85412,2.36342
2190292,Paris,Vaugirard,Entire place,40,48.83423,2.28458
6394678,Paris,Buttes-Montmartre,Entire place,110,48.889,2.34737
16905188,Paris,Popincourt,Entire place,60,48.85645,2.38595
18576634,Paris,Popincourt,Entire place,60,48.85467,2.37033
19836179,Paris,Bourse,Entire place,61,48.86893,2.35094
22726215,Paris,Luxembourg,Entire place,33,48.84808,2.3277
22994378,Paris,Vaugirard,Entire place,70,48.84663,2.28411
24235985,Paris,Popincourt,Entire place,70,48.86936,2.37386
25154596,Paris,Pantheon,Entire place,70,48.84169,2.34199
28120506,Paris,Enclos-St-Laurent,Entire place,70,48.87582,2.34917
30036023,Paris,Popincourt,Entire place,93,48.85066,2.38409
30438119,Paris,Batignolles-Monceau,Entire place,104,48.89145,2.3198
263389,Paris,Temple,Entire place,75,48.86459,2.35958
338811,Paris,Popincourt,Entire place,65,48.86014,2.37906
3306463,Paris,Bourse,Entire place,100,48.86753,2.35284
9108301,Paris,Popincourt,Entire place,80,48.86438,2.36764
13571962,Paris,Pantheon,Entire place,50,48.83994,2.3605
18820516,Paris,Passy,Entire place,100,48.84187,2.2639
25434506,Paris,Popincourt,Entire place,69,48.8589,2.38547
27353131,Paris,Enclos-St-Laurent,Entire place,68,48.87212,2.35876
556141,Paris,Reuilly,Entire place,49,48.83546,2.38566
3097101,Paris,Luxembourg,Entire place,175,48.85333,2.34041
3921289,Paris,Enclos-St-Laurent,Entire place,45,48.86995,2.35735
5712524,Paris,Reuilly,Entire place,110,48.84643,2.37612
7285818,Paris,Hotel-de-Ville,Entire place,90,48.8556,2.36204
7322456,Paris,Opera,Entire place,70,48.87886,2.33196
8590636,Paris,Bourse,Entire place,79,48.86581,2.3417
9795029,Paris,Buttes-Montmartre,Entire place,120,48.88616,2.34117
9964144,Paris,Opera,Entire place,36,48.88247,2.34753
13108105,Paris,Palais-Bourbon,Entire place,185,48.85852,2.30871
13655781,Paris,Pantheon,Entire place,130,48.84286,2.35338
16143694,Paris,Opera,Entire place,60,48.87862,2.33798
17469699,Paris,Opera,Entire place,80,48.87631,2.33982
18052211,Paris,Buttes-Montmartre,Entire place,180,48.88351,2.34537
19067851,Paris,Enclos-St-Laurent,Entire place,70,48.87601,2.36432
19464695,Paris,Observatoire,Entire place,75,48.83503,2.32212
19481165,Paris,Vaugirard,Entire place,64,48.84445,2.29713
19761591,Paris,Vaugirard,Entire place,95,48.84589,2.28765
21621057,Paris,Bourse,Entire place,70,48.86857,2.3338
23743907,Paris,Reuilly,Entire place,75,48.84802,2.37149
24821124,Paris,Buttes-Montmartre,Entire place,65,48.89095,2.32791
24902982,Paris,Batignolles-Monceau,Entire place,100,48.88596,2.3217
26223533,Paris,Passy,Entire place,54,48.86689,2.27735
28089470,Paris,Reuilly,Entire place,80,48.84003,2.39472
30553717,Paris,Enclos-St-Laurent,Entire place,110,48.87006,2.35952
31936939,Paris,Buttes-Chaumont,Entire place,80,48.88321,2.37212
34473384,Paris,Reuilly,Entire place,55,48.84377,2.38424
37896940,Paris,Enclos-St-Laurent,Entire place,55,48.87039,2.36777
836000,Paris,Menilmontant,Entire place,60,48.86901,2.40284
1473397,Paris,Popincourt,Entire place,100,48.85978,2.37346
5038075,Paris,Opera,Entire place,89,48.87673,2.34667
6970901,Paris,Popincourt,Entire place,80,48.85089,2.38408
10822673,Paris,Buttes-Montmartre,Entire place,105,48.88949,2.33888
15336438,Paris,Reuilly,Entire place,77,48.84053,2.39776
17422042,Paris,Popincourt,Entire place,37,48.86651,2.38254
17540092,Paris,Opera,Entire place,52,48.8771,2.3326
17636536,Paris,Batignolles-Monceau,Entire place,40,48.88171,2.30124
20436805,Paris,Louvre,Entire place,96,48.86617,2.33172
20612647,Paris,Observatoire,Entire place,45,48.83466,2.32269
22028262,Paris,Buttes-Montmartre,Entire place,82,48.88979,2.34394
24369107,Paris,Enclos-St-Laurent,Entire place,70,48.87258,2.36206
25425225,Paris,Vaugirard,Entire place,90,48.84022,2.28768
27427831,Paris,Pantheon,Entire place,100,48.8401,2.34978
27903994,Paris,Opera,Entire place,100,48.87114,2.32646
31579763,Paris,Buttes-Chaumont,Entire place,65,48.8771,2.38312
33699627,Paris,Menilmontant,Entire place,80,48.85179,2.40292
36276037,Paris,Temple,Entire place,90,48.85876,2.35896
2167122,Paris,Luxembourg,Entire place,70,48.85411,2.33888
13695539,Paris,Buttes-Montmartre,Entire place,34,48.89026,2.33562
15243074,Paris,Reuilly,Entire place,110,48.84242,2.39657
15922886,Paris,Menilmontant,Entire place,45,48.86776,2.38377
19117304,Paris,Buttes-Montmartre,Entire place,84,48.89156,2.34245
21786423,Paris,Observatoire,Entire place,60,48.82936,2.31661
22260048,Paris,Buttes-Montmartre,Entire place,70,48.8844,2.33697
22560904,Paris,Temple,Entire place,98,48.86573,2.36174
23288314,Paris,Popincourt,Entire place,91,48.86043,2.38051
24528353,Paris,Palais-Bourbon,Entire place,120,48.85849,2.3
32974672,Paris,Hotel-de-Ville,Entire place,130,48.85756,2.35599
35081715,Paris,Popincourt,Entire place,150,48.85824,2.37036
1336149,Paris,Reuilly,Entire place,80,48.84757,2.37952
3463389,Paris,Popincourt,Entire place,90,48.86977,2.37906
8406344,Paris,Observatoire,Entire place,61,48.83139,2.33
20390179,Paris,Buttes-Montmartre,Entire place,70,48.89049,2.32673
24931420,Paris,Vaugirard,Entire place,50,48.84445,2.30269
25054708,Paris,Opera,Entire place,70,48.88268,2.33564
33888456,Paris,Popincourt,Entire place,139,48.86735,2.3782
7932899,Paris,Popincourt,Entire place,48,48.85861,2.37008
21694875,Paris,Palais-Bourbon,Entire place,54,48.85707,2.30159
22341559,Paris,Batignolles-Monceau,Entire place,85,48.88709,2.30555
25532072,Paris,Luxembourg,Entire place,85,48.85373,2.33232
30117582,Paris,Pantheon,Entire place,140,48.84486,2.35381
37452088,Paris,Opera,Entire place,90,48.88088,2.34474
38928060,Paris,Luxembourg,Entire place,60,48.8503,2.32969
40866566,Paris,Enclos-St-Laurent,Entire place,259,48.87956,2.36182
739449,Paris,Popincourt,Entire place,70,48.86205,2.38445
5696074,Paris,Buttes-Montmartre,Entire place,75,48.88534,2.34741
5745810,Paris,Luxembourg,Entire place,80,48.84883,2.3413
7307425,Paris,Observatoire,Entire place,79,48.83552,2.32826
7400392,Paris,Enclos-St-Laurent,Entire place,100,48.86947,2.35733
7721027,Paris,Hotel-de-Ville,Entire place,80,48.8546,2.36461
7736721,Paris,Popincourt,Entire place,55,48.85748,2.3696
9915153,Paris,Passy,Entire place,50,48.84796,2.24226
9938310,Paris,Popincourt,Entire place,120,48.86852,2.36675
10080105,Paris,Temple,Entire place,65,48.86797,2.35917
10825795,Paris,Buttes-Montmartre,Entire place,60,48.89173,2.34687
11796421,Paris,Menilmontant,Entire place,58,48.8624,2.4048
15063231,Paris,Popincourt,Entire place,85,48.85801,2.38022
15871050,Paris,Buttes-Montmartre,Entire place,65,48.8962,2.32986
15968905,Paris,Batignolles-Monceau,Entire place,75,48.88921,2.29109
16862923,Paris,Gobelins,Entire place,55,48.83514,2.3528
17049321,Paris,Palais-Bourbon,Entire place,50,48.85698,2.30379
17705315,Paris,Hotel-de-Ville,Entire place,110,48.85077,2.36086
18208799,Paris,Bourse,Entire place,450,48.86808,2.33422
18369453,Paris,Buttes-Montmartre,Entire place,30,48.88615,2.32698
19292719,Paris,Vaugirard,Entire place,70,48.84347,2.28969
19424477,Paris,Opera,Entire place,50,48.87652,2.34261
19672457,Paris,Opera,Entire place,79,48.87787,2.34746
19775206,Paris,Buttes-Chaumont,Entire place,40,48.88367,2.37506
19797428,Paris,Enclos-St-Laurent,Entire place,80,48.87078,2.36997
21116913,Paris,Reuilly,Entire place,35,48.83868,2.39133
21222750,Paris,Temple,Entire place,70,48.86414,2.36498
21619231,Paris,Popincourt,Entire place,40,48.84899,2.39645
21904538,Paris,Vaugirard,Entire place,135,48.84338,2.30854
21904837,Paris,Buttes-Montmartre,Entire place,80,48.88872,2.33582
22743093,Paris,Batignolles-Monceau,Entire place,130,48.87957,2.28527
23350986,Paris,Reuilly,Entire place,100,48.84673,2.37309
23357223,Paris,Menilmontant,Entire place,48,48.86571,2.38883
23383856,Paris,Hotel-de-Ville,Entire place,140,48.85175,2.3665
23766770,Paris,Enclos-St-Laurent,Entire place,130,48.87745,2.35185
24238683,Paris,Buttes-Montmartre,Entire place,185,48.88735,2.33725
24242183,Paris,Buttes-Montmartre,Entire place,59,48.88912,2.35851
24429630,Paris,Buttes-Montmartre,Entire place,50,48.89171,2.34085
24472115,Paris,Buttes-Chaumont,Entire place,95,48.88724,2.3813
26120162,Paris,Buttes-Chaumont,Entire place,60,48.88801,2.38796
26288812,Paris,Passy,Entire place,76,48.87442,2.29275
26313450,Paris,Passy,Entire place,80,48.87429,2.28812
26321536,Paris,Batignolles-Monceau,Entire place,68,48.88549,2.311
26841665,Paris,Passy,Entire place,80,48.86879,2.29806
27296720,Paris,Observatoire,Entire place,60,48.83052,2.32462
28236628,Paris,Batignolles-Monceau,Entire place,99,48.88367,2.32252
28399324,Paris,Temple,Entire place,136,48.85938,2.35848
28809515,Paris,Hotel-de-Ville,Entire place,77,48.85409,2.36115
29193138,Paris,Louvre,Entire place,65,48.86403,2.3476
29680794,Paris,Vaugirard,Entire place,90,48.84262,2.29489
30165293,Paris,Passy,Entire place,95,48.86804,2.27535
30916691,Paris,Popincourt,Entire place,100,48.85281,2.38476
32119925,Paris,Reuilly,Entire place,110,48.83958,2.39337
32469725,Paris,Opera,Entire place,140,48.87738,2.33937
33282419,Paris,Buttes-Montmartre,Entire place,95,48.89592,2.3384
33438894,Paris,Temple,Entire place,100,48.86356,2.36266
33609638,Paris,Temple,Entire place,130,48.85764,2.36465
34251728,Paris,Reuilly,Entire place,105,48.83687,2.39808
34472681,Paris,Buttes-Chaumont,Entire place,75,48.87535,2.37915
35180010,Paris,Observatoire,Entire place,95,48.82738,2.32562
35506707,Paris,Opera,Entire place,95,48.87838,2.34576
36169113,Paris,Passy,Entire place,110,48.8556,2.26699
36589902,Paris,Batignolles-Monceau,Entire place,99,48.88764,2.32099
37117421,Paris,Popincourt,Entire place,105,48.8611,2.38576
38022155,Paris,Menilmontant,Entire place,130,48.87191,2.3879
213744,Paris,Menilmontant,Entire place,95,48.85048,2.40161
20051080,Paris,Bourse,Entire place,75,48.87051,2.34866
39809562,Paris,Enclos-St-Laurent,Entire place,120,48.87317,2.35472
44503600,Paris,Observatoire,Entire place,150,48.83328,2.31719
33004,Paris,Enclos-St-Laurent,Entire place,114,48.87842,2.35029
191531,Paris,Temple,Entire place,150,48.86322,2.36255
585918,Paris,Luxembourg,Entire place,70,48.85442,2.34265
607481,Paris,Popincourt,Entire place,50,48.85267,2.37402
781541,Paris,Palais-Bourbon,Entire place,80,48.85873,2.31128
1245236,Paris,Luxembourg,Entire place,75,48.84812,2.33955
3566885,Paris,Menilmontant,Entire place,100,48.86925,2.40327
3593033,Paris,Buttes-Chaumont,Entire place,100,48.87554,2.38005
3660328,Paris,Vaugirard,Entire place,100,48.85056,2.29674
3709695,Paris,Batignolles-Monceau,Entire place,180,48.88418,2.28262
3885683,Paris,Vaugirard,Entire place,119,48.8504,2.28953
4478057,Paris,Reuilly,Entire place,85,48.84108,2.40209
4707766,Paris,Enclos-St-Laurent,Entire place,55,48.87763,2.35366
6289183,Paris,Batignolles-Monceau,Entire place,93,48.89067,2.31629
6671828,Paris,Temple,Entire place,69,48.86626,2.35873
6999087,Paris,Batignolles-Monceau,Entire place,40,48.8857,2.31536
7052178,Paris,Buttes-Montmartre,Entire place,70,48.88838,2.36098
7814158,Paris,Popincourt,Entire place,70,48.86711,2.37387
7884496,Paris,Palais-Bourbon,Entire place,236,48.85532,2.29537
7990318,Paris,Luxembourg,Entire place,100,48.84656,2.31914
8157600,Paris,Batignolles-Monceau,Entire place,45,48.88208,2.30988
8191385,Paris,Buttes-Montmartre,Entire place,70,48.8842,2.34184
9445706,Paris,Passy,Entire place,100,48.84166,2.26765
10690980,Paris,Temple,Entire place,50,48.86513,2.35776
11124411,Paris,Pantheon,Entire place,80,48.84357,2.3421
11449951,Paris,Enclos-St-Laurent,Entire place,40,48.87963,2.36589
12196140,Paris,Menilmontant,Entire place,49,48.85204,2.40462
12219445,Paris,Passy,Entire place,49,48.84071,2.26735
12276962,Paris,Batignolles-Monceau,Entire place,75,48.89249,2.324
12799489,Paris,Gobelins,Entire place,40,48.81979,2.36295
12925584,Paris,Passy,Entire place,120,48.85069,2.27316
13347750,Paris,Pantheon,Entire place,46,48.84253,2.34808
13365409,Paris,Reuilly,Entire place,55,48.8452,2.38045
13367861,Paris,Passy,Entire place,95,48.85665,2.27892
13368310,Paris,Vaugirard,Entire place,110,48.8432,2.28885
13433278,Paris,Enclos-St-Laurent,Entire place,80,48.87625,2.37047
13438574,Paris,Menilmontant,Entire place,60,48.87482,2.40067
13459409,Paris,Pantheon,Entire place,55,48.83863,2.34531
13739131,Paris,Popincourt,Entire place,75,48.86046,2.3819
13759212,Paris,Batignolles-Monceau,Entire place,90,48.87867,2.29458
13778100,Paris,Popincourt,Entire place,83,48.86376,2.36745
13795139,Paris,Passy,Entire place,180,48.8703,2.288
13822047,Paris,Reuilly,Entire place,60,48.83478,2.39902
13871303,Paris,Palais-Bourbon,Entire place,60,48.84999,2.31962
13949928,Paris,Batignolles-Monceau,Entire place,35,48.88478,2.31922
13958271,Paris,Popincourt,Entire place,35,48.85621,2.37767
14173535,Paris,Buttes-Montmartre,Entire place,36,48.89599,2.33782
14956254,Paris,Passy,Entire place,60,48.84124,2.26524
15109671,Paris,Passy,Entire place,94,48.85807,2.28369
15458614,Paris,Pantheon,Entire place,35,48.83692,2.35169
15539534,Paris,Observatoire,Entire place,60,48.82753,2.33368
15658423,Paris,Batignolles-Monceau,Entire place,50,48.89326,2.31875
16106453,Paris,Reuilly,Entire place,100,48.83871,2.40729
16119727,Paris,Reuilly,Entire place,40,48.84697,2.40682
16335006,Paris,Vaugirard,Entire place,50,48.84091,2.29306
16866315,Paris,Buttes-Chaumont,Entire place,80,48.88626,2.36791
18016594,Paris,Elysee,Entire place,90,48.87845,2.32173
18272607,Paris,Buttes-Montmartre,Entire place,65,48.89177,2.34146
19014920,Paris,Gobelins,Entire place,90,48.82773,2.36431
19541510,Paris,Bourse,Entire place,98,48.86606,2.347
19590330,Paris,Elysee,Entire place,100,48.8787,2.31579
19770980,Paris,Popincourt,Entire place,120,48.85311,2.37586
21422354,Paris,Reuilly,Entire place,30,48.84508,2.38954
21428464,Paris,Luxembourg,Entire place,550,48.85121,2.33873
21732229,Paris,Elysee,Entire place,44,48.87063,2.32473
21926199,Paris,Observatoire,Entire place,50,48.8359,2.31682
22155395,Paris,Temple,Entire place,40,48.86281,2.35565
23336673,Paris,Vaugirard,Entire place,200,48.84803,2.28533
23520308,Paris,Buttes-Montmartre,Entire place,70,48.88701,2.34776
23803970,Paris,Buttes-Montmartre,Entire place,70,48.89284,2.33382
24256204,Paris,Batignolles-Monceau,Entire place,60,48.88693,2.31401
24519000,Paris,Enclos-St-Laurent,Entire place,40,48.87408,2.37225
24689800,Paris,Buttes-Montmartre,Entire place,100,48.8917,2.35369
25524725,Paris,Batignolles-Monceau,Entire place,85,48.88173,2.29897
28475270,Paris,Buttes-Chaumont,Entire place,65,48.87685,2.38149
31382815,Paris,Luxembourg,Entire place,65,48.84761,2.33913
32353498,Paris,Vaugirard,Entire place,80,48.83081,2.30581
32464301,Paris,Temple,Entire place,150,48.85804,2.36785
33103240,Paris,Elysee,Entire place,180,48.86781,2.30588
35415218,Paris,Buttes-Montmartre,Entire place,60,48.88452,2.34599
36479427,Paris,Buttes-Chaumont,Entire place,99,48.87813,2.37512
36558399,Paris,Temple,Entire place,90,48.86452,2.35458
36619852,Paris,Pantheon,Entire place,80,48.84251,2.36145
38185577,Paris,Vaugirard,Entire place,99,48.84357,2.28911
39200004,Paris,Luxembourg,Entire place,120,48.8488,2.32272
41058723,Paris,Buttes-Chaumont,Entire place,80,48.87613,2.37757
43277645,Paris,Observatoire,Entire place,160,48.82861,2.32832
43623508,Paris,Passy,Entire place,75,48.87479,2.28531
46047017,Paris,Louvre,Entire place,275,48.86513,2.33241
7028706,Paris,Passy,Entire place,80,48.87204,2.29082
7411758,Paris,Pantheon,Entire place,120,48.83978,2.35107
7543205,Paris,Temple,Entire place,75,48.86777,2.36259
8359422,Paris,Buttes-Montmartre,Entire place,62,48.88898,2.34528
10050759,Paris,Louvre,Entire place,70,48.86233,2.3433
10114346,Paris,Vaugirard,Entire place,50,48.83817,2.31377
11780934,Paris,Passy,Entire place,190,48.85557,2.28291
12383556,Paris,Bourse,Entire place,84,48.86842,2.34681
13455938,Paris,Batignolles-Monceau,Entire place,60,48.88781,2.28847
13800552,Paris,Vaugirard,Entire place,54,48.83651,2.27911
13945367,Paris,Menilmontant,Entire place,40,48.86541,2.40129
13984988,Paris,Gobelins,Entire place,59,48.82624,2.37468
19016378,Paris,Vaugirard,Entire place,34,48.83683,2.28505
19079844,Paris,Popincourt,Entire place,62,48.86939,2.3704
19108744,Paris,Enclos-St-Laurent,Entire place,81,48.87867,2.3496
19205919,Paris,Vaugirard,Entire place,70,48.84695,2.28214
19707180,Paris,Buttes-Montmartre,Entire place,60,48.88443,2.36026
19994665,Paris,Palais-Bourbon,Entire place,90,48.86235,2.3051
20020198,Paris,Bourse,Entire place,70,48.86737,2.34874
22247622,Paris,Passy,Entire place,95,48.86559,2.27187
22767703,Paris,Vaugirard,Entire place,80,48.83234,2.30664
23989009,Paris,Menilmontant,Entire place,70,48.84751,2.41037
26374191,Paris,Reuilly,Entire place,43,48.84628,2.38197
26768148,Paris,Vaugirard,Entire place,75,48.84196,2.28262
31539165,Paris,Buttes-Chaumont,Entire place,60,48.88606,2.38623
32838779,Paris,Batignolles-Monceau,Entire place,70,48.89174,2.31983
33542920,Paris,Popincourt,Entire place,84,48.85121,2.38223
36324597,Paris,Passy,Entire place,50,48.87222,2.27369
37285967,Paris,Reuilly,Entire place,45,48.83994,2.39256
38574920,Paris,Enclos-St-Laurent,Entire place,120,48.87472,2.37401
42582280,Paris,Passy,Entire place,91,48.85266,2.27391
44062549,Paris,Batignolles-Monceau,Entire place,58,48.88378,2.29056
4585312,Paris,Buttes-Montmartre,Entire place,80,48.88879,2.35903
4783202,Paris,Vaugirard,Entire place,85,48.83039,2.29531
6111766,Paris,Enclos-St-Laurent,Entire place,31,48.88394,2.36502
8921174,Paris,Reuilly,Entire place,56,48.84668,2.3784
9403115,Paris,Gobelins,Entire place,55,48.82732,2.37054
10132198,Paris,Popincourt,Entire place,80,48.86678,2.38139
10329466,Paris,Buttes-Montmartre,Entire place,35,48.89163,2.33118
11163938,Paris,Gobelins,Entire place,38,48.82868,2.3427
11921220,Paris,Passy,Entire place,60,48.83819,2.2525
11924063,Paris,Popincourt,Entire place,80,48.86143,2.36954
12820747,Paris,Popincourt,Entire place,63,48.86096,2.38134
13223355,Paris,Passy,Entire place,40,48.85925,2.2828
13259371,Paris,Popincourt,Entire place,50,48.85461,2.37488
13325192,Paris,Reuilly,Entire place,70,48.84419,2.38093
13527699,Paris,Buttes-Chaumont,Entire place,50,48.87981,2.39013
13594713,Paris,Vaugirard,Entire place,50,48.83323,2.28144
13635489,Paris,Observatoire,Entire place,50,48.82652,2.3336
13722060,Paris,Vaugirard,Entire place,39,48.84073,2.30439
13945543,Paris,Buttes-Montmartre,Entire place,90,48.88337,2.34217
14146849,Paris,Popincourt,Entire place,38,48.85983,2.3746
14492861,Paris,Menilmontant,Entire place,100,48.86588,2.40595
15564416,Paris,Opera,Entire place,100,48.88317,2.32756
16221485,Paris,Gobelins,Entire place,70,48.82446,2.35452
16724649,Paris,Reuilly,Entire place,59,48.84617,2.40782
17712348,Paris,Opera,Entire place,40,48.8813,2.33671
18005126,Paris,Batignolles-Monceau,Entire place,49,48.89239,2.31957
18531267,Paris,Vaugirard,Entire place,75,48.83328,2.30499
18981864,Paris,Temple,Entire place,57,48.86319,2.3622
19641207,Paris,Vaugirard,Entire place,62,48.83458,2.29056
19886147,Paris,Buttes-Montmartre,Entire place,95,48.89133,2.33453
19902724,Paris,Enclos-St-Laurent,Entire place,50,48.87811,2.35424
20118898,Paris,Vaugirard,Entire place,38,48.83643,2.3093
20162552,Paris,Vaugirard,Entire place,95,48.85051,2.29854
20179713,Paris,Menilmontant,Entire place,75,48.86861,2.3966
20225776,Paris,Bourse,Entire place,120,48.86511,2.34702
21464108,Paris,Batignolles-Monceau,Entire place,45,48.88962,2.32263
22306766,Paris,Buttes-Montmartre,Entire place,75,48.8848,2.33796
